OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit,Loss
5969,2024-03-20,Monitor,0.5623358254192766,0.54421768707483,0.9444444444444444,4110,East,Critical,4,Electronics,643,0
5970,2024-10-07,Keyboard,0.28551222469185694,0.9947089947089947,0.4444444444444444,2242,West,High,26,Electronics,0,2515
5971,2024-01-02,Laptop,0.9288745201050718,0.709246661627614,0.16666666666666666,2240,North,High,28,Electronics,1802,0
5972,2024-04-16,Monitor,0.7371186098201656,0.8155706727135299,0.7222222222222222,3753,North,Low,26,Electronics,431,0
5973,2024-05-03,Laptop,0.5673873509799959,0.9007306626354246,0.3333333333333333,2698,West,Low,24,Electronics,0,747
5974,2024-04-14,Laptop,0.6730652657102445,0.21491559586797682,0.6111111111111112,3675,East,High,9,Electronics,2498,0
5975,2024-11-15,Keyboard,0.4400889068498687,0.5353993449231544,0.3333333333333333,2863,North,Low,17,Electronics,73,0
5976,2023-12-21,Headphones,0.16104263487573248,0.18090199042579996,0.5555555555555556,3720,North,Low,1,Electronics,99,0
5977,2024-05-09,Tablet,0.5750656698322894,0.46510456034265557,0.7777777777777778,4672,North,Low,14,Electronics,1020,0
5978,2024-08-12,Monitor,0.18771468983633058,0.22096245905769715,0.3333333333333333,1419,West,High,8,Electronics,72,0
5979,2024-04-19,Mouse,0.9735300060618307,0.8231292517006803,0.8888888888888888,1652,South,High,1,Electronics,1571,0
5980,2024-04-16,Headphones,0.6245706203273389,0.10103300579491056,0.2222222222222222,3871,West,Medium,2,Electronics,2710,0
5981,2024-05-01,Tablet,0.4570620327338856,0.7256235827664399,0.3888888888888889,4245,East,Critical,21,Electronics,0,598
5982,2024-02-06,Monitor,0.2693473428975551,0.015873015873015872,0.5,3760,South,Medium,19,Electronics,1290,0
5983,2024-04-08,Desk,0.25742574257425743,0.6800201562106324,0.2777777777777778,3914,North,Low,23,Furniture,0,1405
5984,2024-11-09,Tablet,0.926045665791069,0.7389770723104057,0.05555555555555555,1813,North,Low,23,Electronics,1670,0
5985,2024-10-01,Mouse,0.7031723580521317,0.36482741244646005,0.2222222222222222,1867,South,Medium,1,Electronics,2052,0
5986,2024-04-09,Printer,0.675287936956961,0.7843285462333082,0.5,1112,North,Medium,1,Electronics,249,0
5987,2024-02-03,Smartphone,0.24590826429581733,0.09372637944066516,0.1111111111111111,4950,North,Medium,18,Electronics,865,0
5988,2024-08-11,Laptop,0.29581733683572436,0.07684555303602923,0.6666666666666666,3987,West,Low,13,Electronics,1179,0
5989,2024-08-22,Smartphone,0.8906849868660336,0.5684051398337112,0.8333333333333334,1173,West,Low,26,Electronics,2172,0
5990,2024-04-03,Headphones,0.8434027076177005,0.6334089191232048,0.7777777777777778,2010,East,Medium,17,Electronics,1680,0
5991,2024-02-14,Printer,0.9638310769852495,0.2345679012345679,0.05555555555555555,3121,North,High,20,Electronics,3859,0
5992,2024-06-24,Laptop,0.0026267932915740554,0.8503401360544217,0.1111111111111111,4908,East,Critical,0,Electronics,0,3342
5993,2024-04-17,Monitor,0.46332592442917764,0.5013857394809775,0.9444444444444444,4870,East,Critical,6,Electronics,323,0
5994,2024-08-31,Headphones,0.41321479086684176,0.9211388259007307,0.7777777777777778,1636,South,Medium,7,Electronics,0,1591
5995,2024-09-14,Mouse,0.2095372802586381,0.3565129755605946,0.2222222222222222,2559,South,High,11,Electronics,0,358
5996,2024-11-19,Keyboard,0.834107900585977,0.8122952884857647,0.5555555555555556,1031,North,Critical,3,Electronics,924,0
5997,2024-08-16,Monitor,0.2948070317235805,0.6787603930461074,0.1111111111111111,4325,South,High,22,Electronics,0,1215
5998,2024-09-14,Tablet,0.05172762174176601,0.09095490047871001,0.4444444444444444,1496,East,Critical,24,Electronics,0,85
5999,2024-11-26,Keyboard,0.8343099616084058,0.3242630385487528,0.3333333333333333,4184,West,Critical,6,Electronics,2862,0
6000,2024-09-20,Headphones,0.8229945443523944,0.8281683043587805,0.05555555555555555,3242,South,Low,17,Electronics,806,0
6001,2024-07-01,Tablet,0.2592442917761164,0.6974048878810784,0.7777777777777778,1527,East,High,17,Electronics,0,1465
6002,2023-12-21,Mouse,0.7045867852091332,0.18014613252708492,0.6111111111111112,3488,South,Critical,25,Electronics,2792,0
6003,2024-04-02,Smartphone,0.44130127298444133,0.4144620811287478,0.8333333333333334,2512,North,High,9,Electronics,559,0
6004,2024-05-09,Tablet,0.07233784602950091,0.1365583270345175,0.8333333333333334,2520,South,Medium,9,Electronics,0,164
6005,2024-01-18,Smartphone,0.7660133360274803,0.3897707231040564,0.8333333333333334,3771,West,Medium,5,Electronics,2264,0
6006,2024-05-27,Laptop,0.9797938977571227,0.41874527588813304,1.0,2643,North,High,23,Electronics,3207,0
6007,2024-07-13,Desk,0.6439684784805011,0.981607457797934,0.1111111111111111,1023,South,Critical,11,Furniture,0,689
6008,2024-04-22,Chair,0.909072539907052,0.564625850340136,0.16666666666666666,3337,West,Medium,9,Furniture,2278,0
6009,2024-12-09,Monitor,0.24752475247524752,0.164021164021164,0.0,3943,East,Medium,26,Electronics,594,0
6010,2024-05-27,Chair,0.4641341685188927,0.26455026455026454,0.3888888888888889,3355,South,Critical,12,Furniture,1267,0
6011,2024-10-30,Laptop,0.055970903212770255,0.2693373645754598,0.7777777777777778,1303,South,Medium,25,Electronics,0,772
6012,2024-04-26,Tablet,0.8500707213578501,0.16276140085663895,0.2222222222222222,4926,East,Medium,29,Electronics,3581,0
6013,2024-10-12,Laptop,0.4012931905435442,0.46661627614008566,0.6111111111111112,1630,East,Critical,26,Electronics,154,0
6014,2024-05-21,Chair,0.7161042634875733,0.7561098513479466,0.16666666666666666,2716,South,High,11,Furniture,563,0
6015,2024-09-18,Chair,0.5643564356435643,0.27236079617032,0.7777777777777778,3998,West,High,18,Furniture,1732,0
6016,2024-09-21,Monitor,0.07900585976965044,0.7770219198790628,0.2777777777777778,1037,East,Critical,0,Electronics,0,2673
6017,2024-01-03,Keyboard,0.19559506971105273,0.23885109599395313,0.2222222222222222,3433,East,Critical,0,Electronics,40,0
6018,2024-09-28,Printer,0.4425136391190139,0.9279415469891661,0.5555555555555556,1744,West,High,10,Electronics,0,1473
6019,2023-12-18,Laptop,0.45019195797130734,0.2418745275888133,0.7222222222222222,2604,South,Critical,17,Electronics,1288,0
6020,2024-11-25,Desk,0.5306122448979592,0.528092718568909,0.5555555555555556,1081,North,High,25,Furniture,550,0
6021,2024-05-25,Printer,0.5748636088098605,0.20206601158982113,0.4444444444444444,2141,South,High,21,Electronics,2063,0
6022,2024-01-10,Laptop,0.8817943018791675,0.7974300831443688,0.5,2844,South,Low,1,Electronics,1219,0
6023,2024-08-26,Mouse,0.6682158011719539,0.6686822877299068,0.2777777777777778,1049,North,Medium,5,Electronics,673,0
6024,2024-01-29,Headphones,0.5253586583148111,0.42328042328042326,0.5555555555555556,3716,South,Critical,15,Electronics,940,0
6025,2024-10-14,Headphones,0.541523540109113,0.40488788107835727,0.4444444444444444,3121,South,Low,26,Electronics,1093,0
6026,2023-12-26,Chair,0.8830066680137402,0.8873771730914588,0.2222222222222222,4049,East,High,0,Furniture,868,0
6027,2024-01-08,Headphones,0.9775712265104062,0.35323759133282945,0.5,3742,West,Critical,8,Electronics,3456,0
6028,2024-12-03,Smartphone,0.017175186906445747,0.5182665658856135,0.7222222222222222,2129,South,Medium,27,Electronics,0,1952
6029,2024-09-29,Desk,0.6332592442917762,0.6855631141345427,0.2777777777777778,4772,North,High,14,Furniture,433,0
6030,2024-04-22,Headphones,0.909072539907052,0.18266565885613506,0.16666666666666666,4889,North,Low,15,Electronics,3794,0
6031,2024-08-26,Tablet,0.45241462921802383,0.6457545981355505,0.5,4855,East,High,13,Electronics,0,304
6032,2024-11-14,Smartphone,0.679733279450394,0.5721844293272865,0.5555555555555556,2622,South,Critical,6,Electronics,1113,0
6033,2024-11-17,Printer,0.41321479086684176,0.35374149659863946,0.8333333333333334,4933,South,Medium,0,Electronics,661,0
6034,2024-05-06,Smartphone,0.21297231763992724,0.91005291005291,0.3333333333333333,4397,South,High,15,Electronics,0,2538
6035,2024-11-28,Laptop,0.6872095372802587,0.8498362307886117,0.9444444444444444,3731,South,Critical,8,Electronics,48,0
6036,2024-10-06,Chair,0.7534855526368963,0.0508944318468128,0.3333333333333333,2787,North,Critical,28,Furniture,3547,0
6037,2024-07-11,Monitor,0.5393008688623965,0.23708742756361803,0.7777777777777778,3403,North,High,24,Electronics,1748,0
6038,2024-01-16,Monitor,0.05556678116791271,0.14814814814814814,1.0,4539,East,Medium,10,Electronics,0,293
6039,2024-12-04,Mouse,0.958981612446959,0.1436130007558579,0.9444444444444444,2679,South,Critical,29,Electronics,4196,0
6040,2024-07-12,Desk,0.8264295817336835,0.7568657092466616,0.7777777777777778,4355,North,Low,9,Furniture,1106,0
6041,2024-07-06,Laptop,0.2232774297837947,0.0491307634164777,0.9444444444444444,2013,South,Low,10,Electronics,930,0
6042,2024-02-15,Monitor,0.9458476459890887,0.3388762912572436,0.1111111111111111,3232,West,Medium,5,Electronics,3356,0
6043,2024-05-29,Chair,0.5924429177611639,0.10506424792139078,0.0,1153,West,Medium,1,Furniture,2535,0
6044,2024-11-30,Printer,0.025863810870883006,0.41370622323003275,0.0,3901,North,Low,17,Electronics,0,1494
6045,2024-07-04,Monitor,0.8791675085875934,0.3439153439153439,0.3333333333333333,3165,West,Medium,11,Electronics,3006,0
6046,2023-12-16,Tablet,0.8741159830268741,0.871756109851348,0.5,3314,West,Low,13,Electronics,886,0
6047,2024-01-03,Smartphone,0.7209537280258638,0.002015621063240111,0.6111111111111112,4456,North,High,7,Electronics,3580,0
6048,2024-07-26,Monitor,0.48535057587391395,0.13378684807256236,0.3888888888888889,3884,East,Low,24,Electronics,1891,0
6049,2024-08-21,Laptop,0.33279450394018995,0.03728898966994205,0.8888888888888888,3302,West,Medium,3,Electronics,1519,0
6050,2024-08-05,Headphones,0.7185289957567186,0.6122448979591837,0.7222222222222222,4312,South,High,17,Electronics,1146,0
6051,2024-06-19,Headphones,0.7862194382703577,0.3910304862685815,0.8888888888888888,1170,West,Medium,20,Electronics,2359,0
6052,2024-09-14,Printer,0.44311982218630025,0.26077097505668934,0.2777777777777778,1616,East,Low,12,Electronics,1178,0
6053,2024-09-09,Headphones,0.41361891291169933,0.11967750062988158,0.8888888888888888,4049,East,High,22,Electronics,1592,0
6054,2024-04-28,Printer,0.6271974136189129,0.4074074074074074,0.3888888888888889,1547,East,Critical,13,Electronics,1507,0
6055,2024-10-22,Laptop,0.8799757526773085,0.6616276140085664,0.6666666666666666,4649,East,Low,19,Electronics,1749,0
6056,2024-08-21,Desk,0.4311982218630026,0.9362559838750315,0.8333333333333334,2208,East,High,27,Furniture,0,1562
6057,2024-01-28,Headphones,0.17013538088502728,0.4986142605190224,0.6111111111111112,2925,West,Critical,24,Electronics,0,1117
6058,2024-03-17,Mouse,0.39826227520711255,0.2711010330057949,0.8888888888888888,3749,West,Medium,27,Electronics,915,0
6059,2024-06-01,Chair,0.8809860577894524,0.8835978835978836,0.9444444444444444,3714,West,Low,14,Furniture,873,0
6060,2024-04-02,Smartphone,0.788644170539503,0.05165028974552784,0.3888888888888889,3940,West,High,19,Electronics,3718,0
6061,2024-09-24,Headphones,0.7300464740351587,0.764172335600907,0.9444444444444444,3457,East,Critical,23,Electronics,600,0
6062,2024-10-09,Printer,0.07900585976965044,0.746283698664651,0.5555555555555556,3786,East,High,18,Electronics,0,2551
6063,2024-07-18,Laptop,0.46049707011517477,0.1874527588813303,0.6666666666666666,4724,South,High,27,Electronics,1555,0
6064,2024-02-02,Headphones,0.18185492018589614,0.22978080120937264,0.6111111111111112,2611,West,Low,13,Electronics,8,0
6065,2024-03-16,Monitor,0.9462517680339463,0.013353489543965735,0.7777777777777778,1145,East,Medium,11,Electronics,4650,0
6066,2024-06-08,Headphones,0.5039401899373611,0.7682035777273872,0.1111111111111111,4109,South,Critical,21,Electronics,0,535
6067,2024-04-07,Printer,0.23277429783794706,0.4038800705467372,0.1111111111111111,3537,South,Medium,14,Electronics,0,431
6068,2024-01-18,Tablet,0.2614669630228329,0.8972033257747544,0.2777777777777778,1261,North,Critical,5,Electronics,0,2247
6069,2024-07-06,Tablet,0.09395837542937967,0.4600655076845553,0.1111111111111111,2149,West,High,18,Electronics,0,1341
6070,2024-06-22,Headphones,0.43948272378258235,0.08641975308641975,0.4444444444444444,2627,East,Critical,1,Electronics,1852,0
6071,2024-02-07,Smartphone,0.65568801778137,0.30032753842277654,0.5555555555555556,4867,West,Critical,5,Electronics,2073,0
6072,2024-02-02,Laptop,0.09840371792281269,0.48677248677248675,0.3888888888888889,1344,South,Medium,22,Electronics,0,1425
6073,2024-04-23,Mouse,0.5936552838957365,0.2983119173595364,0.16666666666666666,4332,West,Critical,22,Electronics,1774,0
6074,2024-02-27,Mouse,0.5306122448979592,0.9065255731922398,0.7777777777777778,4514,North,Low,25,Electronics,0,952
6075,2024-08-23,Headphones,0.19175591028490604,0.17687074829931973,0.2222222222222222,2998,North,Medium,10,Electronics,267,0
6076,2024-03-21,Headphones,0.9094766619519095,0.6485260770975056,0.3333333333333333,3926,East,Medium,0,Electronics,1947,0
6077,2024-07-26,Tablet,0.21196201252778338,0.3300579491055681,0.3888888888888889,2131,East,Low,27,Electronics,0,241
6078,2024-06-10,Printer,0.823398666397252,0.4782060972537163,0.3333333333333333,2992,East,Low,21,Electronics,2197,0
6079,2024-09-29,Smartphone,0.900990099009901,0.6195515243134291,0.3888888888888889,2580,East,Medium,8,Electronics,2020,0
6080,2024-01-30,Headphones,0.28086482117599515,0.9052658100277148,0.16666666666666666,4951,West,Medium,12,Electronics,0,2183
6081,2024-02-02,Mouse,0.2188320872903617,0.6591080876795162,0.0,4508,West,Medium,8,Electronics,0,1513
6082,2024-03-29,Laptop,0.9387755102040817,0.049886621315192746,0.2222222222222222,1513,South,High,14,Electronics,4468,0
6083,2024-12-06,Desk,0.33501717518690644,0.8143109095490048,0.5555555555555556,1944,South,Critical,27,Furniture,0,1554
6084,2024-05-22,Monitor,0.8864417053950293,0.7110103300579491,0.16666666666666666,1712,East,Low,17,Electronics,1585,0
6085,2024-09-24,Headphones,0.3671448777530814,0.09775762156714538,0.05555555555555555,4161,West,High,3,Electronics,1449,0
6086,2024-02-21,Printer,0.03839159426146696,0.11917359536407156,0.8888888888888888,1214,East,High,21,Electronics,0,263
6087,2024-08-04,Headphones,0.0929480703172358,0.35374149659863946,0.6111111111111112,2650,South,High,3,Electronics,0,924
6088,2024-11-28,Printer,0.5093958375429379,0.1924918115394306,0.05555555555555555,2342,West,Critical,11,Electronics,1777,0
6089,2024-08-20,Smartphone,0.7023641139624166,0.41672965482489294,0.4444444444444444,1603,East,High,8,Electronics,1842,0
6090,2024-04-22,Desk,0.5465750656698323,0.14890400604686319,0.2777777777777778,3885,North,Medium,17,Furniture,2134,0
6091,2024-11-22,Chair,0.882198423924025,0.8049886621315193,0.2777777777777778,4769,South,Low,25,Furniture,1191,0
6092,2024-12-12,Laptop,0.23378460295009093,0.4656084656084656,0.9444444444444444,1771,North,Critical,5,Electronics,0,671
6093,2024-11-25,Laptop,0.8619923216811477,0.2758881330309902,0.1111111111111111,1669,North,Critical,16,Electronics,3191,0
6094,2024-02-06,Printer,0.005455647605576884,0.2471655328798186,0.7777777777777778,2080,West,Medium,24,Electronics,0,934
6095,2024-09-26,Tablet,0.8549201858961406,0.7661879566641472,0.3333333333333333,1558,North,Low,16,Electronics,1210,0
6096,2024-05-19,Printer,0.6005253586583148,0.04207608969513731,0.6666666666666666,2425,North,High,28,Electronics,2825,0
6097,2024-08-11,Tablet,0.611032531824611,0.07130259511211892,0.5,3269,East,Critical,12,Electronics,2761,0
6098,2024-04-04,Keyboard,0.2554051323499697,0.8982111363063744,0.16666666666666666,1474,West,Low,11,Electronics,0,2281
6099,2024-09-08,Mouse,0.17276217417660134,0.782816830435878,0.8333333333333334,2131,East,Critical,13,Electronics,0,2232
6100,2024-04-08,Laptop,0.8132956152758133,0.7233560090702947,0.4444444444444444,1862,East,Low,7,Electronics,1174,0
6101,2024-05-22,Smartphone,0.25277833905839564,0.3018392542202066,0.5,1811,East,Low,28,Electronics,73,0
6102,2024-12-10,Printer,0.9302889472620731,0.8238851095993953,1.0,3227,West,Low,14,Electronics,1354,0
6103,2024-09-04,Smartphone,0.7819761567993534,0.8029730410682792,0.8888888888888888,1176,South,Medium,8,Electronics,703,0
6104,2024-08-19,Desk,0.26793291574055367,0.8531116150163769,0.0,1486,West,Critical,0,Furniture,0,2040
6105,2024-03-25,Smartphone,0.20711254798949283,0.31317712270093223,0.6666666666666666,3461,East,High,16,Electronics,0,198
6106,2024-04-26,Headphones,0.07294402909678722,0.22423784328546234,0.16666666666666666,1691,South,Medium,9,Electronics,0,509
6107,2024-07-20,Mouse,0.24611032531824611,0.9193751574703956,0.7777777777777778,4108,North,High,29,Electronics,0,2411
6108,2024-09-26,Headphones,0.12224691856940796,0.9695137314184933,0.5,3622,South,Medium,22,Electronics,0,3223
6109,2024-07-20,Monitor,0.33744190745605174,0.5495086923658352,0.4444444444444444,1267,West,Medium,25,Electronics,0,491
6110,2024-03-09,Printer,0.9721155789048292,0.41672965482489294,0.3888888888888889,1784,East,Medium,4,Electronics,3177,0
6111,2023-12-15,Laptop,0.4641341685188927,0.030486268581506677,0.2777777777777778,4873,North,Low,10,Electronics,2196,0
6112,2024-07-26,Printer,0.44332188320872906,0.20962459057697153,0.5,3971,North,Critical,2,Electronics,1382,0
6113,2024-11-14,Mouse,0.8977571226510406,0.48425296044343663,0.8888888888888888,3435,East,Low,24,Electronics,2541,0
6114,2024-08-29,Chair,0.25803192564154376,0.25724363819601914,0.2222222222222222,3401,North,Low,1,Furniture,276,0
6115,2024-02-04,Chair,0.08042028692665185,0.5021415973796927,0.7222222222222222,1813,North,Low,21,Furniture,0,1575
6116,2024-09-28,Monitor,0.438876540715296,0.8798185941043084,0.8888888888888888,4341,North,Medium,3,Electronics,0,1300
6117,2023-12-16,Mouse,0.5677914730248536,0.2252456538170824,0.5555555555555556,4071,West,Medium,20,Electronics,1936,0
6118,2024-10-20,Keyboard,0.5358658314811073,0.381708238851096,0.16666666666666666,3316,South,High,1,Electronics,1157,0
6119,2024-05-17,Keyboard,0.5938573449181653,0.9246661627614009,0.8888888888888888,4513,West,Critical,0,Electronics,0,711
6120,2024-04-30,Keyboard,0.16589209941402303,0.07256235827664399,0.05555555555555555,4376,North,Low,8,Electronics,553,0
6121,2024-03-29,Laptop,0.19074560517276218,0.9372637944066515,0.0,2269,West,Low,2,Electronics,0,2756
