OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit
5011,2024-04-28,Desk,4528,1861,1,1012,West,Critical,14,Furniture,2667
5012,2024-10-24,Smartphone,1461,629,19,3301,West,High,26,Electronics,832
5013,2024-10-02,Monitor,134,875,18,3023,East,High,19,Electronics,-741
5014,2024-06-05,Smartphone,1583,3362,2,3128,South,Critical,23,Electronics,-1779
5015,2024-09-21,Chair,3847,2059,12,4793,South,Critical,15,Furniture,1788
5016,2024-03-08,Monitor,2724,1235,17,1372,South,Critical,2,Electronics,1489
5017,2024-08-26,Desk,2923,3606,3,1393,North,Low,7,Furniture,-683
5018,2024-07-31,Tablet,3170,2419,12,2913,North,High,15,Electronics,751
5019,2023-12-30,Headphones,1140,983,12,2755,South,Critical,15,Electronics,157
5020,2024-08-24,Smartphone,2884,2099,6,2932,East,Critical,21,Electronics,785
5021,2024-02-13,Monitor,4274,1127,10,1417,West,Medium,3,Electronics,3147
5022,2024-04-27,Desk,2126,1655,6,2082,North,Medium,25,Furniture,471
5023,2024-05-28,Monitor,3240,1900,14,3175,South,Low,26,Electronics,1340
5024,2024-08-04,Desk,4837,195,2,1816,North,Low,14,Furniture,4642
5025,2024-06-25,Desk,4278,2054,11,1773,North,High,18,Furniture,2224
5026,2024-10-03,Desk,1258,263,15,2803,South,High,25,Furniture,995
5027,2024-10-31,Mouse,3627,1428,8,4612,East,Critical,14,Electronics,2199
5028,2024-12-03,Headphones,4791,1486,13,4404,West,High,12,Electronics,3305
5029,2024-12-12,Tablet,2631,670,19,3939,East,Critical,27,Electronics,1961
5030,2024-07-18,Tablet,3837,1387,10,3329,North,Low,9,Electronics,2450
5031,2024-05-07,Monitor,565,1857,9,4651,East,Low,1,Electronics,-1292
5032,2024-08-01,Monitor,2262,636,18,3254,East,Low,5,Electronics,1626
5033,2024-11-09,Desk,3024,569,7,4343,West,Medium,16,Furniture,2455
5034,2024-07-16,Mouse,982,3967,3,2332,South,High,25,Electronics,-2985
5035,2024-06-08,Desk,1713,3136,12,3450,South,Low,7,Furniture,-1423
5036,2024-09-24,Mouse,606,1497,15,4246,South,Low,15,Electronics,-891
5037,2024-11-20,Desk,1721,3332,13,3265,East,Low,28,Furniture,-1611
5038,2024-06-23,Smartphone,1042,2395,6,4743,East,High,20,Electronics,-1353
5039,2024-08-01,Smartphone,1678,372,8,3373,West,High,12,Electronics,1306
5040,2024-01-24,Chair,1741,3531,14,1755,South,Medium,22,Furniture,-1790
5041,2024-06-14,Desk,4902,3977,3,2276,West,Medium,27,Furniture,925
5042,2024-04-19,Headphones,1154,3056,16,4525,West,Medium,11,Electronics,-1902
5043,2024-04-22,Chair,1320,666,18,2212,East,Medium,15,Furniture,654
5044,2024-04-06,Monitor,2952,3567,17,2796,South,Low,6,Electronics,-615
5045,2024-09-03,Printer,4794,108,18,2466,North,Critical,26,Electronics,4686
5046,2024-11-14,Desk,1459,2970,10,4969,North,Medium,9,Furniture,-1511
5047,2024-03-01,Smartphone,3696,2650,17,4059,East,Critical,5,Electronics,1046
5048,2024-10-01,Printer,1380,2526,16,3177,East,Low,4,Electronics,-1146
5049,2024-07-30,Mouse,4773,3830,2,4556,East,Low,17,Electronics,943
5050,2024-03-14,Printer,2104,2359,4,3050,East,High,15,Electronics,-255
5051,2024-02-27,Headphones,1003,2752,11,2989,North,Critical,2,Electronics,-1749
5052,2024-04-12,Desk,1892,2134,7,4422,South,Critical,2,Furniture,-242
5053,2024-07-05,Tablet,2852,220,17,1554,West,Low,4,Electronics,2632
5054,2024-08-20,Printer,59,673,19,4204,North,High,1,Electronics,-614
5055,2024-07-01,Tablet,2659,1516,6,2713,South,Medium,26,Electronics,1143
5056,2024-02-17,Mouse,171,2119,10,2517,East,Medium,0,Electronics,-1948
5057,2024-07-12,Chair,4832,1539,4,1265,West,High,3,Furniture,3293
5058,2024-03-27,Tablet,2610,3274,1,1922,South,High,9,Electronics,-664
5059,2024-08-25,Chair,3087,2756,7,3071,South,Medium,12,Furniture,331
5060,2024-04-27,Smartphone,490,3351,16,1533,West,Low,2,Electronics,-2861
5061,2024-09-06,Desk,2799,3611,17,2880,South,Low,10,Furniture,-812
5062,2024-11-05,Printer,640,2579,5,3050,South,High,2,Electronics,-1939
5063,2024-07-30,Smartphone,1418,1246,10,4983,West,Low,27,Electronics,172
5064,2024-01-15,Smartphone,2039,819,7,2693,West,Low,9,Electronics,1220
5065,2024-03-09,Keyboard,1411,2827,13,1879,North,Critical,26,Electronics,-1416
5066,2023-12-30,Laptop,3823,771,7,3474,East,Medium,21,Electronics,3052
5067,2024-08-25,Headphones,2114,2242,15,3051,East,High,27,Electronics,-128
5068,2024-02-11,Chair,2465,2832,17,4690,South,Medium,8,Furniture,-367
5069,2024-10-31,Keyboard,3001,119,3,1807,East,Critical,25,Electronics,2882
5070,2024-07-14,Laptop,2818,1744,5,3831,North,Low,28,Electronics,1074
5071,2024-08-27,Headphones,3466,1016,10,3550,South,Low,9,Electronics,2450
5072,2024-04-27,Chair,1626,3159,5,1231,East,Critical,26,Furniture,-1533
5073,2024-10-16,Desk,164,3364,7,3920,East,Medium,12,Furniture,-3200
5074,2024-06-01,Headphones,1418,677,7,1749,South,Critical,29,Electronics,741
5075,2024-10-15,Printer,188,2827,14,1071,West,Low,17,Electronics,-2639
5076,2024-02-09,Smartphone,4973,848,15,3135,North,Low,20,Electronics,4125
5077,2023-12-27,Laptop,4991,272,5,1527,South,Medium,17,Electronics,4719
5078,2023-12-17,Laptop,3423,2740,5,1885,South,Low,21,Electronics,683
5079,2024-08-22,Laptop,1365,2935,4,3650,East,Medium,16,Electronics,-1570
5080,2024-12-07,Chair,123,1929,9,3497,West,High,16,Furniture,-1806
5081,2024-07-29,Printer,3896,3860,12,3043,East,Low,24,Electronics,36
5082,2024-07-10,Headphones,533,248,16,3486,South,Low,25,Electronics,285
5083,2024-01-08,Smartphone,4161,38,8,4603,South,Medium,4,Electronics,4123
5084,2024-11-28,Printer,1599,459,9,2458,East,High,8,Electronics,1140
5085,2024-02-23,Keyboard,1409,3907,12,4795,West,Low,11,Electronics,-2498
5086,2024-01-16,Desk,1946,3980,7,4155,South,Low,11,Furniture,-2034
5087,2024-07-04,Tablet,4274,42,4,4410,North,High,23,Electronics,4232
5088,2024-04-14,Printer,560,1828,3,3173,West,Low,24,Electronics,-1268
5089,2024-10-31,Keyboard,472,2984,1,1562,South,Medium,24,Electronics,-2512
5090,2024-08-09,Smartphone,2482,3047,7,4089,West,High,23,Electronics,-565
5091,2024-06-09,Tablet,1956,3326,9,2996,West,High,18,Electronics,-1370
5092,2024-11-15,Tablet,4377,3844,2,3896,North,Critical,6,Electronics,533
5093,2024-09-05,Printer,1008,719,7,3912,South,Low,19,Electronics,289
5094,2024-08-04,Laptop,874,1812,10,4700,West,High,23,Electronics,-938
5095,2024-08-20,Monitor,114,3168,2,2659,South,High,22,Electronics,-3054
5096,2024-09-24,Smartphone,4978,3910,13,2563,South,High,11,Electronics,1068
5097,2024-04-09,Laptop,4760,3770,3,2988,West,Critical,8,Electronics,990
5098,2024-10-26,Smartphone,3398,706,13,3971,East,Low,7,Electronics,2692
5099,2024-12-07,Monitor,850,3604,10,1344,West,High,29,Electronics,-2754
5100,2024-01-31,Desk,327,2261,12,3515,East,Low,18,Furniture,-1934
5101,2024-03-18,Monitor,1767,1034,3,4028,East,High,20,Electronics,733
5102,2024-04-13,Mouse,2463,237,6,3188,East,Medium,2,Electronics,2226
5103,2024-10-14,Printer,1288,2605,3,2029,East,High,10,Electronics,-1317
5104,2024-10-26,Printer,4573,1353,2,3716,West,High,11,Electronics,3220
5105,2024-03-17,Keyboard,1536,2895,14,4689,East,Critical,24,Electronics,-1359
5106,2024-12-01,Laptop,4731,1032,15,3678,South,High,16,Electronics,3699
5107,2023-12-18,Keyboard,3348,3342,18,2672,West,Medium,6,Electronics,6
5108,2024-04-08,Mouse,4520,2532,19,2564,North,High,24,Electronics,1988
5109,2024-08-06,Monitor,3045,1795,10,2701,East,Medium,2,Electronics,1250
5110,2024-11-17,Printer,142,2979,17,4136,West,Medium,6,Electronics,-2837
5111,2024-03-30,Chair,3581,1583,17,4127,East,Medium,6,Furniture,1998
5112,2024-04-03,Monitor,1890,1712,19,1797,South,Critical,26,Electronics,178
5113,2024-08-15,Monitor,3577,2321,4,4953,East,Low,13,Electronics,1256
5114,2024-06-06,Mouse,1671,3664,11,2119,West,Low,1,Electronics,-1993
5115,2024-03-13,Desk,1611,2015,17,2912,South,Medium,15,Furniture,-404
5116,2024-04-23,Smartphone,1466,800,10,4002,East,Critical,20,Electronics,666
5117,2024-10-03,Mouse,3014,267,17,3262,North,Critical,9,Electronics,2747
5118,2024-10-27,Smartphone,4240,3347,12,1742,East,Low,13,Electronics,893
5119,2024-06-08,Printer,1180,2422,10,1057,East,Medium,28,Electronics,-1242
5120,2024-09-18,Mouse,1463,3585,10,1905,South,Low,6,Electronics,-2122
5121,2024-06-19,Smartphone,3647,2387,6,4563,East,Low,1,Electronics,1260
5122,2024-04-05,Keyboard,3794,1614,17,3452,West,Critical,25,Electronics,2180
5123,2024-10-15,Mouse,2168,1337,19,2207,West,Critical,9,Electronics,831
5124,2024-06-01,Printer,713,2115,2,4353,South,High,1,Electronics,-1402
5125,2024-10-22,Mouse,2684,1849,4,4854,West,Critical,26,Electronics,835
5126,2024-08-16,Printer,2824,61,18,3768,North,Critical,12,Electronics,2763
5127,2024-04-04,Mouse,4019,3344,4,4234,East,Low,21,Electronics,675
5128,2024-08-03,Smartphone,3540,3654,6,4160,South,Critical,1,Electronics,-114
5129,2024-09-12,Desk,1621,321,14,1782,West,Critical,9,Furniture,1300
5130,2024-01-02,Headphones,1573,3716,7,1096,North,Low,13,Electronics,-2143
5131,2024-04-11,Smartphone,1037,321,12,1586,North,Critical,16,Electronics,716
5132,2024-06-05,Laptop,3288,1672,2,2111,South,Critical,18,Electronics,1616
5133,2024-02-28,Tablet,3895,2835,18,3565,South,High,11,Electronics,1060
5134,2024-05-05,Desk,3743,1435,13,3715,West,Medium,16,Furniture,2308
5135,2024-01-27,Keyboard,148,3700,13,2086,East,High,5,Electronics,-3552
5136,2024-01-04,Monitor,2338,607,5,1540,North,Critical,3,Electronics,1731
5137,2024-08-08,Smartphone,1564,1191,7,1815,North,Low,1,Electronics,373
5138,2024-08-05,Mouse,4347,3939,12,3238,South,Low,28,Electronics,408
5139,2024-09-28,Smartphone,683,1253,14,1916,North,Medium,14,Electronics,-570
5140,2024-10-31,Chair,4891,3436,1,3763,South,Low,27,Furniture,1455
5141,2024-01-01,Desk,4635,2682,10,4349,East,Critical,22,Furniture,1953
5142,2024-09-28,Headphones,628,476,9,3586,South,High,22,Electronics,152
5143,2024-09-18,Keyboard,4009,3449,10,1084,East,Medium,23,Electronics,560
5144,2024-02-14,Chair,322,307,7,2358,West,High,15,Furniture,15
5145,2024-05-10,Printer,4931,3071,16,3488,South,Low,11,Electronics,1860
5146,2024-02-25,Chair,4004,2609,12,4793,West,Critical,27,Furniture,1395
5147,2024-05-18,Smartphone,3977,1854,12,4721,East,Medium,6,Electronics,2123
5148,2024-04-15,Keyboard,502,1452,19,3837,North,Low,12,Electronics,-950
5149,2024-07-20,Smartphone,1225,3492,13,4243,West,Low,0,Electronics,-2267
5150,2024-11-06,Printer,4961,1013,18,2875,South,High,18,Electronics,3948
5151,2024-09-06,Monitor,463,2679,3,3386,South,Low,12,Electronics,-2216
5152,2024-03-02,Keyboard,1600,2639,7,2691,West,High,0,Electronics,-1039
5153,2024-07-02,Monitor,4576,3111,1,4300,West,Low,1,Electronics,1465
5154,2024-01-23,Desk,1996,2668,3,2841,West,High,0,Furniture,-672
5155,2024-07-18,Desk,241,1602,14,2202,South,High,11,Furniture,-1361
5156,2024-04-09,Monitor,90,88,4,2270,West,Critical,24,Electronics,2
5157,2024-11-27,Desk,1909,3189,19,2003,West,Medium,22,Furniture,-1280
5158,2024-07-10,Keyboard,1382,488,6,4968,East,Medium,24,Electronics,894
5159,2024-06-21,Mouse,3499,133,9,1673,West,Critical,23,Electronics,3366
5160,2024-10-20,Laptop,185,860,11,2698,West,Low,9,Electronics,-675
5161,2024-08-30,Desk,4251,818,15,1729,South,Low,1,Furniture,3433
5162,2024-08-08,Desk,4664,2181,9,1316,South,Medium,0,Furniture,2483
5163,2024-08-23,Smartphone,1991,3355,11,4357,North,High,4,Electronics,-1364
5164,2024-04-02,Monitor,1615,771,10,1075,South,High,22,Electronics,844
5165,2024-03-29,Tablet,4271,3436,2,1973,South,Medium,1,Electronics,835
5166,2024-01-14,Headphones,438,3564,14,4046,South,Medium,3,Electronics,-3126
5167,2024-04-13,Chair,1608,1602,4,4523,South,Critical,22,Furniture,6
5168,2024-08-02,Desk,2171,2378,2,1203,West,Low,28,Furniture,-207
5169,2024-09-15,Chair,1078,2731,5,4799,North,High,13,Furniture,-1653
5170,2024-09-19,Keyboard,3584,584,14,3471,South,Critical,8,Electronics,3000
5171,2024-03-25,Tablet,131,657,15,2758,West,Medium,5,Electronics,-526
5172,2024-07-15,Headphones,825,3442,19,1192,South,Critical,22,Electronics,-2617
5173,2024-06-22,Monitor,3088,3593,6,4364,North,Critical,23,Electronics,-505
5174,2024-06-07,Laptop,4423,1137,15,4775,East,High,11,Electronics,3286
5175,2024-02-09,Headphones,2937,3006,14,3944,East,Critical,11,Electronics,-69
5176,2024-01-05,Headphones,1928,3360,8,4982,North,High,23,Electronics,-1432
5177,2023-12-17,Laptop,2321,2437,12,3828,West,Medium,28,Electronics,-116
5178,2024-08-01,Mouse,1657,2164,4,4484,West,High,8,Electronics,-507
5179,2024-06-23,Monitor,3189,457,6,2462,North,Low,27,Electronics,2732
5180,2024-06-19,Smartphone,655,2444,11,3348,East,Medium,29,Electronics,-1789
5181,2024-11-28,Chair,4785,2420,7,1259,South,High,14,Furniture,2365
5182,2024-09-03,Desk,3464,2424,4,4263,East,Medium,29,Furniture,1040
5183,2024-03-12,Headphones,3715,1856,15,4342,South,Critical,9,Electronics,1859
5184,2024-12-09,Keyboard,2194,1974,1,4051,North,Medium,1,Electronics,220
5185,2024-08-16,Laptop,4320,2173,9,3663,North,High,28,Electronics,2147
5186,2024-01-10,Chair,3815,3356,8,1431,North,Critical,22,Furniture,459
5187,2024-01-24,Tablet,1426,1907,12,3763,East,Low,17,Electronics,-481
5188,2024-11-18,Laptop,3512,1189,7,1695,North,Medium,6,Electronics,2323
5189,2024-11-28,Tablet,397,1301,18,4288,East,High,26,Electronics,-904
5190,2024-04-06,Monitor,50,3600,1,4162,West,Medium,8,Electronics,-3550
5191,2024-10-17,Headphones,112,913,9,1197,South,Medium,19,Electronics,-801
5192,2024-10-18,Keyboard,1833,515,7,1982,South,High,27,Electronics,1318
5193,2024-02-11,Desk,3864,1455,14,4470,South,Low,20,Furniture,2409
5194,2024-11-03,Tablet,275,633,1,1038,North,High,20,Electronics,-358
5195,2024-06-19,Chair,1092,441,13,3756,South,Medium,27,Furniture,651
5196,2024-07-24,Mouse,894,2024,15,3518,North,Low,17,Electronics,-1130
5197,2024-08-07,Monitor,2730,1961,5,3126,East,Low,28,Electronics,769
5198,2024-07-22,Mouse,4169,2525,5,1728,North,Low,2,Electronics,1644
5199,2024-09-25,Monitor,1284,276,14,4899,South,Low,12,Electronics,1008
5200,2024-05-18,Smartphone,2034,2847,14,4165,North,Medium,9,Electronics,-813
5201,2023-12-16,Chair,4306,2776,14,1683,North,High,16,Furniture,1530
5202,2023-12-29,Mouse,1328,2498,5,3090,East,High,2,Electronics,-1170
5203,2024-06-29,Keyboard,1644,2201,11,1131,North,Critical,20,Electronics,-557
5204,2023-12-30,Headphones,2601,3361,19,3124,South,Critical,8,Electronics,-760
5205,2024-09-29,Laptop,2002,3270,5,2969,North,Critical,16,Electronics,-1268
5206,2024-04-03,Desk,1745,3018,4,4303,West,Low,15,Furniture,-1273
5207,2023-12-27,Headphones,1004,2954,15,1038,North,Low,5,Electronics,-1950
5208,2024-08-12,Headphones,3341,3212,7,4637,West,High,27,Electronics,129
5209,2024-04-10,Monitor,406,3391,5,3198,South,Low,17,Electronics,-2985
5210,2024-06-26,Keyboard,3645,1652,15,4771,West,High,27,Electronics,1993
5211,2024-08-08,Monitor,1018,2090,14,4023,West,Critical,5,Electronics,-1072
5212,2024-10-08,Printer,291,3364,3,2442,West,High,25,Electronics,-3073
5213,2024-02-23,Tablet,3496,829,5,4893,West,Low,5,Electronics,2667
5214,2024-08-13,Desk,4284,3124,12,4257,West,High,16,Furniture,1160
5215,2024-01-21,Tablet,2194,974,14,3365,North,High,20,Electronics,1220
5216,2024-09-16,Laptop,196,2277,5,2487,East,High,9,Electronics,-2081
5217,2024-10-09,Printer,592,1295,4,2455,West,Low,1,Electronics,-703
5218,2024-08-19,Chair,741,1292,16,4206,South,Medium,0,Furniture,-551
5219,2024-04-14,Laptop,1075,2380,7,2526,South,Critical,10,Electronics,-1305
5220,2024-01-08,Laptop,4100,1218,3,4756,North,Medium,24,Electronics,2882
5221,2024-10-02,Smartphone,4055,2815,4,2292,East,Medium,5,Electronics,1240
5222,2024-04-18,Desk,3409,205,6,3484,East,Medium,0,Furniture,3204
5223,2024-02-10,Monitor,3001,1082,3,3674,West,Medium,15,Electronics,1919
5224,2024-10-29,Keyboard,779,2754,1,4569,South,Low,25,Electronics,-1975
5225,2024-03-24,Tablet,4549,2612,3,4804,South,Low,8,Electronics,1937
5226,2024-10-20,Laptop,2605,1347,8,3598,North,Medium,11,Electronics,1258
5227,2024-10-27,Tablet,1200,506,16,1339,West,Medium,8,Electronics,694
5228,2023-12-26,Tablet,1785,2460,7,4313,South,High,12,Electronics,-675
5229,2024-09-24,Chair,1088,2633,18,2244,West,High,6,Furniture,-1545
5230,2024-05-12,Desk,2962,3874,9,1657,East,Critical,24,Furniture,-912
5231,2024-02-07,Desk,4890,1745,3,3965,West,Critical,0,Furniture,3145
5232,2024-01-21,Mouse,2590,3397,18,2699,West,Critical,28,Electronics,-807
5233,2024-05-01,Headphones,4464,1704,16,1360,North,High,2,Electronics,2760
5234,2024-08-11,Desk,1292,363,1,2972,North,Medium,23,Furniture,929
5235,2023-12-14,Tablet,822,1301,16,4951,East,Medium,2,Electronics,-479
5236,2024-09-19,Monitor,1966,1294,12,4043,East,Critical,23,Electronics,672
5237,2024-11-06,Tablet,3462,3207,6,4911,West,Critical,18,Electronics,255
5238,2024-11-27,Monitor,2549,2975,9,3818,South,Low,3,Electronics,-426
5239,2024-07-08,Mouse,3490,960,13,3237,West,Critical,28,Electronics,2530
5240,2024-08-30,Monitor,3595,714,12,3460,East,High,27,Electronics,2881
5241,2024-08-13,Desk,1263,590,13,1328,North,High,11,Furniture,673
5242,2024-01-22,Chair,2981,152,18,2799,North,Critical,29,Furniture,2829
5243,2024-06-05,Monitor,468,1088,19,2245,East,Critical,3,Electronics,-620
5244,2024-05-04,Tablet,3831,2695,19,2867,West,Low,20,Electronics,1136
5245,2024-06-22,Keyboard,838,3065,19,2709,South,Low,9,Electronics,-2227
5246,2024-07-28,Desk,1921,869,6,3139,North,Low,25,Furniture,1052
5247,2024-06-15,Keyboard,4640,445,16,1439,West,High,26,Electronics,4195
5248,2024-05-23,Printer,2075,737,7,4177,South,Low,3,Electronics,1338
5249,2024-10-01,Printer,2496,3722,7,3292,East,Medium,22,Electronics,-1226
5250,2024-03-30,Tablet,4873,2714,19,4376,West,Medium,10,Electronics,2159
5251,2024-07-28,Printer,610,3428,16,4626,South,Medium,3,Electronics,-2818
5252,2024-09-17,Headphones,2701,3396,17,4977,West,Low,10,Electronics,-695
5253,2024-02-27,Mouse,3954,3533,19,3956,North,High,16,Electronics,421
5254,2024-11-22,Desk,589,376,16,2976,East,High,20,Furniture,213
5255,2024-02-02,Keyboard,4805,2114,16,4841,North,Low,27,Electronics,2691
5256,2024-07-08,Tablet,3186,1753,19,1832,North,Critical,23,Electronics,1433
5257,2024-08-25,Headphones,3339,2589,15,4669,West,Critical,21,Electronics,750
5258,2024-06-13,Tablet,2660,878,3,1096,East,Low,19,Electronics,1782
5259,2023-12-15,Headphones,4962,564,15,2999,West,High,19,Electronics,4398
5260,2024-11-12,Printer,1994,2987,16,1937,South,Medium,12,Electronics,-993
5261,2024-11-29,Printer,3195,2850,5,4001,East,Critical,16,Electronics,345
5262,2024-11-12,Monitor,2808,1759,19,2500,North,Medium,25,Electronics,1049
5263,2024-11-15,Smartphone,3310,1931,10,2289,North,High,12,Electronics,1379
5264,2024-04-15,Tablet,4157,693,13,1574,North,Critical,16,Electronics,3464
5265,2024-01-06,Monitor,1945,1071,15,3150,West,Low,18,Electronics,874
5266,2024-11-20,Desk,2550,56,12,4325,West,Medium,19,Furniture,2494
5267,2024-01-06,Monitor,2879,2613,17,4526,West,Medium,14,Electronics,266
5268,2024-10-18,Laptop,3923,1082,15,1828,East,Medium,3,Electronics,2841
5269,2024-03-07,Printer,97,1704,4,1512,East,Low,17,Electronics,-1607
5270,2024-01-13,Laptop,2414,3085,15,1665,East,Low,10,Electronics,-671
5271,2024-05-11,Tablet,2306,2735,17,2516,East,Medium,8,Electronics,-429
5272,2024-06-21,Keyboard,4722,1688,11,2284,South,Low,15,Electronics,3034
5273,2024-05-17,Keyboard,803,669,15,3082,North,Critical,23,Electronics,134
5274,2024-01-05,Desk,2852,3981,7,2404,West,High,2,Furniture,-1129
5275,2024-01-15,Monitor,4699,3218,13,1396,West,Critical,26,Electronics,1481
5276,2024-05-06,Keyboard,3702,3233,13,3074,South,Low,17,Electronics,469
5277,2024-04-06,Headphones,452,3390,2,2931,North,High,16,Electronics,-2938
5278,2023-12-19,Headphones,2136,1771,10,2885,North,Medium,9,Electronics,365
5279,2024-05-23,Desk,2277,3337,18,3353,South,Medium,24,Furniture,-1060
5280,2024-07-02,Mouse,3460,71,5,4807,East,High,4,Electronics,3389
5281,2024-11-02,Printer,3040,3261,19,3746,North,Critical,23,Electronics,-221
5282,2024-08-30,Monitor,4693,3865,2,2694,East,Medium,28,Electronics,828
5283,2024-10-26,Tablet,1199,1744,4,1580,South,Medium,14,Electronics,-545
5284,2024-07-31,Chair,112,3226,16,3212,West,Medium,19,Furniture,-3114
5285,2024-03-22,Chair,4989,3361,16,4329,West,Low,17,Furniture,1628
5286,2024-05-07,Chair,3203,3377,17,1101,West,Critical,4,Furniture,-174
